Title,Grammage,Selling Price,MRP,Discount %,Deal Tags,Quantity Bought,Rating,Reviews,Link,Ad/Not Ad,Date,Search Term,Pincode,Category
"Rosier khapli atta, Khapli Wheat Flour | 5KG (Pack of 1) | High Protein & Fiber | Easy Digestion | Stoneground Emmer Wheat Chakki Atta | Low Gluten Ancient Grain | Organic Atta | 100% Natural | (Khapli Wheat Atta)",5kg,1126,1199,6.09,Limited time deal,300+ bought in past month,4.5,36,https://www.amazon.in/Protein-Digestion-Stoneground-Ancient-Organic/dp/B0F2YX8K29/ref=sr_1_28?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-28,Not Ad,19-05-2025,atta,560005,atta
Jiwa Cold Pressed Organic Khapli Wheat Flour / Atta| Emmer Wheat Chakki Ground Flour | High In Fiber | Premium Whole Wheat Flour | Easy to Digest |Low Gluten Ancient Grain | Certified Organic Atta | 100% Natural | 1 kg,1 kg,215,299,28.09,No Deal,800+ bought in past month,4.2,667,https://www.amazon.in/healthy-nature-Organic-khapli-wheat/dp/B0B1VKXTN8/ref=sr_1_29_mod_primary_new?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-29,Not Ad,19-05-2025,atta,560005,atta
"24 Mantra Organic – Whole Wheat Atta Premium, 1Kg",1kg,90,No Price,0.0,No Deal,900+ bought in past month,4.2,"4,220",https://www.amazon.in/24-Mantra-Organic-Wholewheat-Premium/dp/B00L926I5Y/ref=sr_1_30_f3_0o_fs?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-30,Not Ad,19-05-2025,atta,560005,atta
"Sugar.fit Active Sugar Control Atta 1Kg, 8-In-1 Multigrain Atta Flours Sharbati Wheat, Soybean, Black Chana, Ragi, Barley, Fenugreek, Flax Seed & Horse Gram",1kg,179,220,18.64,Limited time deal,1K+ bought in past month,4.1,674,https://www.amazon.in/sugar-fit-Control-Cravings-Clinically-Protein/dp/B0CLTWNX1R/ref=sr_1_31?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-31,Not Ad,19-05-2025,atta,560005,atta
Manna Multigrain Atta/Multi Millet Atta 4Kgs (with Siridhanya Flour) | Certified Low GI Wheat Flour with 25% Millets | High Protein & Fibre | Diabetic Friendly | For Weight Loss,4kg,399,660,39.55,Limited time deal,100+ bought in past month,4.1,"3,029",https://www.amazon.in/Manna-Multigrain-Diabetic-Friendly-Millets/dp/B09K5FBCSG/ref=sr_1_32_mod_primary_new?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-32,Not Ad,19-05-2025,atta,560005,atta
"Sugar Watchers Low GI 7-Grain Atta | Diabetic Friendly | Clinically Certified Low GI | Dietician Recommended | Goodness of Jowar, Chana & Isabgol | High Protein & High Fibre | Rich in Iron, Magnesium and Calcium | Multigrain atta for entire family | 4 Kg",4 kg,639,676,5.47,Limited time deal,800+ bought in past month,4.1,"1,070",https://www.amazon.in/Sugar-Watchers-7-Grain-Diabetic-Friendly/dp/B07XM5PXRK/ref=sr_1_33_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-33,Not Ad,19-05-2025,atta,560005,atta
"Aashirvaad Shudh Chakki Atta, 1 kg",1 kg,No Price,No Price,0.0,No Deal,600+ bought in past month,4.6,299,https://www.amazon.in/Aashirvaad-Shudh-Chakki-Atta/dp/B00NWGOSES/ref=sr_1_34?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-34,Not Ad,19-05-2025,atta,560005,atta
"Fortune Chana Besan, 100% Chana Dal 100% Taste, 500 g",500 g,56,80,30.0,No Deal,10K+ bought in past month,4.4,"13,100",https://www.amazon.in/Fortune-Besan-500g/dp/B00E785XFS/ref=sr_1_35_f3_0o_fs?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-35,Not Ad,19-05-2025,atta,560005,atta
"Two Brothers Organic Farms Khapli Multigrain Atta (1kg)| 8 Super Grains Flour Mix, Diabetic Friendly |High Fibre & High Protein | Low GI Atta | Khapli, Jowar, Jau, Ragi, Soybean, Kulthi, Chana, Alsi",1kg,176,185,4.86,No Deal,400+ bought in past month,4.1,"2,416",https://www.amazon.in/Brothers-Organic-Multigrain-Diabetic-Friendly/dp/B0F221Q6B2/ref=sr_1_36_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-36,Not Ad,19-05-2025,atta,560005,atta
Diabexy Atta Sugar Control for Diabetes - 1kg,1kg,505,522,3.26,No Deal,1K+ bought in past month,4.0,"2,285",https://www.amazon.in/Diabexy-Atta-Sugar-Control-Diabetes/dp/B089RJKX9R/ref=sr_1_37?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-37,Not Ad,19-05-2025,atta,560005,atta
"Fortune 100% Chana Dal Besan,1 kg",1 kg,109,160,31.88,No Deal,10K+ bought in past month,4.4,"14,516",https://www.amazon.in/Fortune-Besan-1kg/dp/B015MJI4BU/ref=sr_1_38_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-38,Not Ad,19-05-2025,atta,560005,atta
"NutriOrganics Unpolished Ragi Flour, 1.5kg |100% Natural | Finger Millet Flour | Nachni Atta | Kelvaragu Flour | Rich in Calcium & Protein",1.5kg,185,498,62.85,Limited time deal,1K+ bought in past month,4.4,450,https://www.amazon.in/NutriOrganics-Unpolished-Ragi-Flour-Kelvaragu/dp/B0925QDXC2/ref=sr_1_39?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-39,Not Ad,19-05-2025,atta,560005,atta
Lo! Low Carb Delights - Ultra Low Carb Keto Atta (1 Kg)| Dietitian Recommended Keto Flour | Lab Tested Keto Food Products for Keto Diet,1 kg,559,599,6.68,No Deal,900+ bought in past month,4.3,"1,654",https://www.amazon.in/Lo-Foods-Tested-Products-Nutritious/dp/B07XQ2MY1G/ref=sr_1_40?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-40,Not Ad,19-05-2025,atta,560005,atta
"Organic Tattva, Organic Multigrain Atta/Flour, 1 Kg",1 kg,106,125,15.2,No Deal,200+ bought in past month,4.4,404,https://www.amazon.in/Organic-Tattva-Multigrain-Flour-1kg/dp/B01MY96YC2/ref=sr_1_41_f3_0o_fs?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-41,Not Ad,19-05-2025,atta,560005,atta
Aashirvaaad Atta 5kg,5kg,No Price,No Price,0.0,No Deal,40+ bought in past month,No Rating,No Reviews,https://www.amazon.in/Generic-Aashirvaaad-Atta-5kg/dp/B0DV9JM566/ref=sr_1_42?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-42,Not Ad,19-05-2025,atta,560005,atta
NutroActive Keto Atta Net Carb (3g Net Carb Per Roti) Extremely Low Carb Flour - 1kg,3g,509,531,4.14,No Deal,900+ bought in past month,4.0,"1,383",https://www.amazon.in/NutroActive-Keto-Atta-Extremely-Flour/dp/B08DFN9ZYY/ref=sr_1_43?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-43,Not Ad,19-05-2025,atta,560005,atta
Bagrry's Oats Atta 1000gm Pouch | High in Protein & Fibre | Helps Manage Weight & Reduce Cholesterol | Non GMO | Healthy Oats Atta |100% Whole Grain Oats Atta,1000g,269,280,3.93,No Deal,600+ bought in past month,4.5,62,https://www.amazon.in/Bagrrys-1000gm-Protein-Cholesterol-Healthy/dp/B0D9QTBDRM/ref=sr_1_44?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-44,Not Ad,19-05-2025,atta,560005,atta
"More Whole Wheat Atta Loose, 1Kg",1kg,60,150,60.0,No Deal,50+ bought in past month,4.0,"1,783",https://www.amazon.in/Whole-Wheat-Atta-loose-100/dp/B07VK6RNLB/ref=sr_1_45?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-45,Not Ad,19-05-2025,atta,560005,atta
"True Elements Jowar Atta 1kg - Jowar Flour, Millet Flour | 100% Natural & Gluten Free | Sorghum Flour",1kg,199,225,11.56,No Deal,500+ bought in past month,4.2,75,https://www.amazon.in/True-Elements-Jowar-Atta-1kg/dp/B0BNHQT5YP/ref=sr_1_46?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-46,Not Ad,19-05-2025,atta,560005,atta
"True Elements Bajra Atta 1kg - Bajra Flour, Bajri | Millet Flour | 100% Natural & Gluten Free | High Fibre Atta",1kg,189,225,16.0,No Deal,200+ bought in past month,4.2,63,https://www.amazon.in/True-Elements-Bajra-Atta-1kg/dp/B0BNHRS6L4/ref=sr_1_47?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-47,Not Ad,19-05-2025,atta,560005,atta
"Aashirvaad Chakki MP Sehori Atta, 5 kg, Gahu Lot/Gahu Peeth/Atta MP Sehori Wheat",5 kg,275,345,20.29,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/Aashirvaad-Chakki-Sehori-Peeth-Wheat/dp/B0DNN7MYLK/ref=sr_1_48_f3_0o_fs?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-48,Not Ad,19-05-2025,atta,560005,atta
Lo! Low Carb Delights - High Protein Flour | 8 Gms of Protein Per Roti | Low Carb Atta | Lab Tested Low Carb Flour for Diet Food - 1 Kg,8 g,469,499,6.01,Limited time deal,100+ bought in past month,4.2,413,https://www.amazon.in/Lo-Foods-Protein-Friendly-Flour/dp/B07ZJN93BV/ref=sr_1_49?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-49,Not Ad,19-05-2025,atta,560005,atta
TWF Amaranth Flour | Stone Ground | Not Pulverized | Rajgira Atta | Naturally Gluten-Free | Virgin - Nutrient Rich (1 Kg),1 kg,249,499,50.1,No Deal,200+ bought in past month,4.6,162,https://www.amazon.in/TWF-Amaranth-Pulverized-Naturally-Gluten-Free/dp/B0DRL13C73/ref=sr_1_50?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-50,Not Ad,19-05-2025,atta,560005,atta
Diabexy Atta Gluten Free Sugar Control for Diabetics- 1 kg,1 kg,479,495,3.23,No Deal,100+ bought in past month,3.8,256,https://www.amazon.in/Diabexy-Atta-Gluten-Sugar-Control/dp/B0995YT4K5/ref=sr_1_51?dib=eyJ2IjoiMSJ9.xi3PMMACA7xfy3gmbMjl0-IpNTsjciosPTL_LPKqZuHtC2chImEuEVeUspCtsSu0nHcz2S9oP9VG_4w093m7dO-PfTsi38-UE3W9XVlwXnKZY9QS_MwUFhmB-DwQ7vctRPwuOc_E0zflqqkl4h5sS9GQ6nwAgyVd-YaadjKJRaUm0PBv84V9MI3WJzMgcMdkv0FB5u2bBoqmqgUfMBF5XTnqersDiyVsaz6AJVVXpWqTtN6Nlj9GFfzSidfzfOp7JSzvbgSCypAck4lWKbrvpH8aakMNXPa6QE-p82jG5ik.rguaVP2AbW4sc8mMnjK9jFN_kEWwxQZNUl_WXvRsGJI&dib_tag=se&keywords=atta&qid=1747638505&sr=8-51,Not Ad,19-05-2025,atta,560005,atta
